order_id,client_id,product_id,quantity,unit_price,discount,total,status,placed_at
O01839,C0024,P0115,1,2853.84,285.38,2568.46,shipped,2026-07-29T22:02:00Z
O01840,C0062,P0029,1,1775.16,0.00,1775.16,shipped,2026-06-26T05:59:00Z
O01841,C0095,P0290,1,2317.38,115.87,2201.51,paid,2026-02-26T14:01:00Z
O01842,C0117,P0087,1,1214.59,182.19,1032.40,cancelled,2026-06-21T02:27:00Z
O01843,C0063,P0327,1,476.05,0.00,476.05,refunded,2026-03-18T02:05:00Z
O01844,C0062,P0337,1,3658.89,0.00,3658.89,refunded,2026-08-13T21:56:00Z
O01845,C0089,P0021,1,943.75,94.38,849.37,paid,2026-06-27T17:56:00Z
O01846,C0096,P0066,1,700.82,105.12,595.70,shipped,2026-08-31T21:38:00Z
O01847,C0107,P0260,3,1184.33,0.00,3552.99,paid,2026-03-06T02:17:00Z
O01848,C0041,P0270,1,714.58,0.00,714.58,refunded,2026-06-17T08:33:00Z
O01849,C0056,P0009,1,3157.19,0.00,3157.19,paid,2026-08-18T06:51:00Z
O01850,C0020,P0052,1,2024.64,0.00,2024.64,shipped,2026-07-02T18:46:00Z
O01851,C0107,P0170,2,1229.36,0.00,2458.72,shipped,2026-02-28T07:26:00Z
O01852,C0014,P0337,1,3658.89,548.83,3110.06,paid,2026-03-24T22:30:00Z
O01853,C0065,P0213,1,1442.42,0.00,1442.42,refunded,2026-07-13T08:08:00Z
O01854,C0019,P0217,2,387.99,0.00,775.98,paid,2026-02-09T17:23:00Z
O01855,C0092,P0126,1,79.76,11.96,67.80,refunded,2026-06-07T00:37:00Z
O01856,C0068,P0204,1,659.07,0.00,659.07,shipped,2026-06-11T00:44:00Z
O01857,C0022,P0248,1,467.17,46.72,420.45,paid,2026-07-15T00:23:00Z
O01858,C0105,P0006,1,319.64,0.00,319.64,shipped,2026-06-26T03:42:00Z
O01859,C0113,P0011,5,833.67,0.00,4168.35,paid,2026-02-27T14:37:00Z
O01860,C0059,P0313,1,2117.00,0.00,2117.00,shipped,2026-05-05T13:26:00Z
O01861,C0086,P0014,3,3394.05,0.00,10182.15,shipped,2026-02-02T03:50:00Z
O01862,C0016,P0251,1,1499.45,149.95,1349.50,shipped,2026-01-07T20:54:00Z
O01863,C0053,P0307,1,3198.78,0.00,3198.78,cancelled,2026-02-01T09:34:00Z
O01864,C0002,P0284,2,391.40,117.42,665.38,shipped,2026-01-20T10:23:00Z
O01865,C0003,P0092,2,1883.59,565.08,3202.10,shipped,2026-02-28T04:53:00Z
O01866,C0057,P0081,1,55.62,0.00,55.62,paid,2026-09-07T20:01:00Z
O01867,C0046,P0122,1,141.63,0.00,141.63,refunded,2026-01-06T18:57:00Z
O01868,C0003,P0053,1,21.23,2.12,19.11,shipped,2026-06-08T17:20:00Z
O01869,C0036,P0092,1,1883.59,188.36,1695.23,paid,2026-03-15T12:06:00Z
O01870,C0016,P0147,5,406.77,0.00,2033.85,paid,2026-08-14T08:14:00Z
O01871,C0016,P0218,2,292.24,0.00,584.48,paid,2026-04-17T13:56:00Z
O01872,C0088,P0044,1,1661.84,0.00,1661.84,paid,2026-09-01T11:08:00Z
O01873,C0003,P0092,2,1883.59,0.00,3767.18,paid,2026-08-25T19:33:00Z
O01874,C0091,P0113,2,127.03,12.70,241.36,paid,2026-08-12T00:35:00Z
O01875,C0034,P0102,1,186.57,0.00,186.57,shipped,2026-01-09T23:26:00Z
O01876,C0072,P0073,2,344.88,34.49,655.27,paid,2026-07-18T21:24:00Z
O01877,C0090,P0008,2,607.24,60.72,1153.76,cancelled,2026-08-06T22:17:00Z
O01878,C0002,P0247,1,437.32,65.60,371.72,paid,2026-06-06T18:19:00Z
O01879,C0107,P0177,1,489.36,0.00,489.36,paid,2026-03-08T18:13:00Z
O01880,C0050,P0343,1,1341.46,134.15,1207.31,cancelled,2026-02-11T15:38:00Z
O01881,C0109,P0103,1,627.88,0.00,627.88,paid,2026-09-04T23:59:00Z
O01882,C0021,P0245,2,673.58,134.72,1212.44,paid,2026-03-01T06:52:00Z
O01883,C0057,P0187,2,2474.46,742.34,4206.58,paid,2026-02-09T02:06:00Z
O01884,C0059,P0201,1,727.27,0.00,727.27,cancelled,2026-01-26T13:47:00Z
O01885,C0046,P0076,10,758.22,758.22,6823.98,paid,2026-01-23T03:17:00Z
O01886,C0115,P0072,2,1066.28,213.26,1919.30,paid,2026-09-08T19:30:00Z
O01887,C0117,P0312,1,621.10,0.00,621.10,paid,2026-01-13T06:25:00Z
O01888,C0002,P0304,5,2515.44,628.86,11948.34,refunded,2026-08-09T12:44:00Z
O01889,C0016,P0263,1,863.90,129.58,734.32,cancelled,2026-02-04T17:03:00Z
O01890,C0090,P0287,1,567.15,28.36,538.79,paid,2026-07-01T20:06:00Z
O01891,C0062,P0124,1,91.60,13.74,77.86,shipped,2026-06-22T10:50:00Z
O01892,C0052,P0076,2,758.22,0.00,1516.44,paid,2026-03-29T17:22:00Z
O01893,C0002,P0035,1,2794.87,0.00,2794.87,paid,2026-08-12T19:40:00Z
O01894,C0063,P0003,1,637.13,95.57,541.56,paid,2026-02-10T07:05:00Z
O01895,C0057,P0079,1,394.24,0.00,394.24,shipped,2026-03-03T03:00:00Z
O01896,C0020,P0264,5,255.41,63.85,1213.20,paid,2026-04-17T23:48:00Z
O01897,C0003,P0222,2,377.01,37.70,716.32,cancelled,2026-02-28T21:45:00Z
O01898,C0088,P0169,1,1735.09,0.00,1735.09,paid,2026-03-22T02:58:00Z
O01899,C0002,P0043,2,102.15,0.00,204.30,paid,2026-02-20T20:54:00Z
O01900,C0107,P0272,1,2153.20,107.66,2045.54,cancelled,2026-06-23T18:16:00Z
O01901,C0083,P0199,3,1194.58,358.37,3225.37,paid,2026-05-07T20:59:00Z
O01902,C0039,P0341,1,442.21,0.00,442.21,shipped,2026-01-22T20:52:00Z
O01903,C0111,P0290,1,2317.38,0.00,2317.38,paid,2026-07-23T19:16:00Z
O01904,C0096,P0267,1,677.84,67.78,610.06,paid,2026-03-19T00:37:00Z
O01905,C0030,P0310,3,5065.44,2279.45,12916.87,shipped,2026-09-04T04:17:00Z
O01906,C0003,P0092,10,1883.59,2825.39,16010.51,shipped,2026-05-01T08:03:00Z
O01907,C0052,P0146,1,778.76,77.88,700.88,paid,2026-01-14T16:26:00Z
O01908,C0093,P0126,1,79.76,0.00,79.76,paid,2026-06-30T03:50:00Z
O01909,C0016,P0275,1,1425.25,71.26,1353.99,paid,2026-06-03T18:56:00Z
O01910,C0051,P0203,1,1722.29,86.11,1636.18,shipped,2026-06-04T02:22:00Z
O01911,C0002,P0008,3,607.24,273.26,1548.46,shipped,2026-01-15T03:21:00Z
O01912,C0062,P0117,1,2015.57,201.56,1814.01,refunded,2026-03-29T06:21:00Z
O01913,C0075,P0199,1,1194.58,179.19,1015.39,refunded,2026-03-09T13:49:00Z
O01914,C0026,P0280,1,974.35,146.15,828.20,cancelled,2026-03-25T05:35:00Z
O01915,C0093,P0062,1,447.71,22.39,425.32,paid,2026-08-04T16:16:00Z
O01916,C0001,P0227,2,1513.40,454.02,2572.78,paid,2026-07-11T22:16:00Z
O01917,C0057,P0043,3,102.15,0.00,306.45,paid,2026-03-13T06:05:00Z
O01918,C0012,P0131,1,1142.74,171.41,971.33,cancelled,2026-08-17T09:00:00Z
O01919,C0016,P0200,1,657.30,0.00,657.30,refunded,2026-06-04T06:18:00Z
O01920,C0068,P0214,1,706.67,35.33,671.34,shipped,2026-07-03T15:45:00Z
O01921,C0016,P0018,2,100.25,0.00,200.50,shipped,2026-06-03T23:30:00Z
O01922,C0087,P0287,2,567.15,113.43,1020.87,paid,2026-05-04T12:11:00Z
O01923,C0087,P0169,1,1735.09,173.51,1561.58,shipped,2026-01-02T09:19:00Z
O01924,C0093,P0044,1,1661.84,249.28,1412.56,paid,2026-08-29T07:55:00Z
O01925,C0058,P0250,1,518.22,25.91,492.31,paid,2026-02-28T12:55:00Z
O01926,C0082,P0198,1,417.17,20.86,396.31,shipped,2026-01-11T03:57:00Z
O01927,C0055,P0010,1,510.19,25.51,484.68,shipped,2026-08-06T19:27:00Z
O01928,C0116,P0217,1,387.99,0.00,387.99,paid,2026-07-27T03:18:00Z
O01929,C0036,P0128,1,411.48,0.00,411.48,shipped,2026-02-15T22:01:00Z
O01930,C0068,P0121,1,1602.54,160.25,1442.29,refunded,2026-09-04T05:24:00Z
O01931,C0091,P0103,1,627.88,94.18,533.70,refunded,2026-06-12T02:22:00Z
O01932,C0030,P0266,5,215.31,0.00,1076.55,paid,2026-03-03T04:28:00Z
O01933,C0041,P0242,1,2361.23,0.00,2361.23,shipped,2026-05-11T07:01:00Z
O01934,C0056,P0019,1,928.47,46.42,882.05,shipped,2026-01-18T07:14:00Z
O01935,C0053,P0107,1,1731.63,259.74,1471.89,refunded,2026-01-20T16:51:00Z
O01936,C0002,P0221,1,2609.18,260.92,2348.26,cancelled,2026-01-27T05:38:00Z
O01937,C0026,P0344,1,2984.76,298.48,2686.28,paid,2026-04-20T00:16:00Z
O01938,C0005,P0234,1,1374.41,0.00,1374.41,paid,2026-05-26T21:51:00Z
O01939,C0100,P0272,2,2153.20,0.00,4306.40,cancelled,2026-04-13T19:05:00Z
O01940,C0027,P0122,1,141.63,0.00,141.63,paid,2026-02-23T02:17:00Z
O01941,C0057,P0143,1,5269.66,790.45,4479.21,paid,2026-03-25T09:39:00Z
O01942,C0107,P0249,1,1129.27,0.00,1129.27,cancelled,2026-01-23T12:46:00Z
O01943,C0003,P0294,1,1285.94,0.00,1285.94,paid,2026-03-23T16:43:00Z
O01944,C0068,P0301,3,2106.20,631.86,5686.74,paid,2026-06-14T11:47:00Z
O01945,C0002,P0046,1,3948.10,0.00,3948.10,shipped,2026-01-25T04:51:00Z
O01946,C0003,P0075,1,3285.72,328.57,2957.15,paid,2026-09-08T21:42:00Z
O01947,C0016,P0175,2,297.41,0.00,594.82,paid,2026-07-08T05:57:00Z
O01948,C0105,P0349,1,1668.38,0.00,1668.38,shipped,2026-07-20T13:30:00Z
O01949,C0061,P0177,1,489.36,73.40,415.96,paid,2026-03-07T14:00:00Z
O01950,C0107,P0080,2,1921.84,384.37,3459.31,cancelled,2026-04-18T23:22:00Z
O01951,C0009,P0079,1,394.24,59.14,335.10,paid,2026-06-26T00:52:00Z
O01952,C0070,P0335,2,2054.20,0.00,4108.40,paid,2026-05-23T07:20:00Z
O01953,C0092,P0187,1,2474.46,0.00,2474.46,paid,2026-02-07T22:37:00Z
O01954,C0110,P0033,1,1051.73,0.00,1051.73,cancelled,2026-02-02T02:33:00Z
O01955,C0103,P0209,2,2152.11,0.00,4304.22,paid,2026-08-04T06:47:00Z
O01956,C0085,P0184,1,292.38,29.24,263.14,paid,2026-06-17T01:05:00Z
O01957,C0081,P0191,1,365.49,0.00,365.49,paid,2026-07-08T20:00:00Z
O01958,C0062,P0113,1,127.03,0.00,127.03,paid,2026-01-15T14:51:00Z
O01959,C0047,P0251,1,1499.45,74.97,1424.48,cancelled,2026-01-30T02:37:00Z
O01960,C0057,P0268,1,1151.99,0.00,1151.99,paid,2026-01-01T04:32:00Z
O01961,C0019,P0217,5,387.99,0.00,1939.95,paid,2026-02-23T07:55:00Z
O01962,C0088,P0013,1,2871.21,143.56,2727.65,cancelled,2026-05-27T21:12:00Z
O01963,C0085,P0120,1,3069.79,460.47,2609.32,shipped,2026-08-31T04:37:00Z
O01964,C0002,P0019,3,928.47,0.00,2785.41,cancelled,2026-08-05T02:31:00Z
O01965,C0093,P0291,3,1270.41,0.00,3811.23,shipped,2026-06-15T06:23:00Z
O01966,C0072,P0129,1,871.80,0.00,871.80,cancelled,2026-04-10T02:28:00Z
O01967,C0080,P0138,1,89.48,0.00,89.48,cancelled,2026-01-22T04:50:00Z
O01968,C0040,P0032,3,1367.12,0.00,4101.36,shipped,2026-09-02T14:01:00Z
O01969,C0109,P0244,1,528.69,26.43,502.26,paid,2026-03-17T08:20:00Z
O01970,C0062,P0256,1,1002.50,100.25,902.25,shipped,2026-01-11T01:18:00Z
O01971,C0017,P0170,1,1229.36,0.00,1229.36,paid,2026-06-03T10:52:00Z
O01972,C0092,P0115,1,2853.84,285.38,2568.46,refunded,2026-07-05T15:26:00Z
O01973,C0103,P0337,1,3658.89,365.89,3293.00,paid,2026-06-25T12:13:00Z
O01974,C0002,P0339,1,1322.78,198.42,1124.36,paid,2026-06-14T16:16:00Z
O01975,C0088,P0117,10,2015.57,0.00,20155.70,shipped,2026-04-17T06:04:00Z
O01976,C0026,P0156,1,324.86,0.00,324.86,paid,2026-02-19T10:24:00Z
O01977,C0117,P0277,1,551.75,55.18,496.57,paid,2026-06-24T13:14:00Z
O01978,C0092,P0109,1,3837.05,191.85,3645.20,paid,2026-01-07T01:28:00Z
O01979,C0117,P0062,3,447.71,201.47,1141.66,cancelled,2026-04-09T19:26:00Z
O01980,C0054,P0143,3,5269.66,0.00,15808.98,paid,2026-07-21T22:16:00Z
O01981,C0083,P0295,3,3126.06,468.91,8909.27,cancelled,2026-08-01T09:12:00Z
O01982,C0008,P0313,1,2117.00,317.55,1799.45,cancelled,2026-07-19T19:24:00Z
O01983,C0107,P0190,1,1005.12,50.26,954.86,paid,2026-04-24T22:34:00Z
O01984,C0051,P0156,1,324.86,0.00,324.86,paid,2026-01-22T08:35:00Z
O01985,C0002,P0284,1,391.40,19.57,371.83,shipped,2026-06-16T12:14:00Z
O01986,C0106,P0291,1,1270.41,0.00,1270.41,refunded,2026-07-11T04:51:00Z
O01987,C0057,P0053,10,21.23,0.00,212.30,cancelled,2026-07-27T09:27:00Z
O01988,C0026,P0196,1,384.82,0.00,384.82,paid,2026-05-12T04:50:00Z
O01989,C0062,P0171,1,153.60,0.00,153.60,paid,2026-04-17T22:34:00Z
O01990,C0088,P0163,1,1892.34,0.00,1892.34,refunded,2026-02-25T08:08:00Z
O01991,C0089,P0129,1,871.80,43.59,828.21,shipped,2026-08-12T13:02:00Z
O01992,C0093,P0083,1,575.32,28.77,546.55,paid,2026-06-15T00:28:00Z
O01993,C0089,P0098,1,479.13,71.87,407.26,paid,2026-07-20T18:33:00Z
O01994,C0067,P0012,1,285.57,14.28,271.29,paid,2026-01-25T14:33:00Z
O01995,C0050,P0189,1,494.78,24.74,470.04,paid,2026-02-23T16:14:00Z
O01996,C0033,P0128,3,411.48,0.00,1234.44,shipped,2026-04-10T14:31:00Z
O01997,C0090,P0254,1,1500.55,0.00,1500.55,shipped,2026-05-11T07:01:00Z
O01998,C0092,P0331,2,2053.12,0.00,4106.24,refunded,2026-03-18T09:05:00Z
O01999,C0103,P0009,2,3157.19,631.44,5682.94,refunded,2026-04-07T09:57:00Z
O02000,C0063,P0049,2,573.69,114.74,1032.64,refunded,2026-02-21T02:03:00Z
